        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       15248        0.608        2.220        1.326   0.10862366  -0.06853929  -0.01758937
       15249        0.608        2.324        1.326   0.10808003  -0.07868904  -0.01758742
       15250        0.608        2.428        1.326   0.10551200  -0.08869137  -0.01761698
       15251        0.608        2.532        1.326   0.10195045  -0.09791956  -0.01747524
       15252        0.608        2.636        1.326   0.09874526  -0.10601700  -0.01697564
       15253        0.608        2.740        1.326   0.09657586  -0.11305403  -0.01607318
       15254        0.608        2.844        1.326   0.09520116  -0.11910087  -0.01500963
       15255        0.608        2.948        1.326   0.09426700  -0.12423411  -0.01398446
       15256        0.608        3.052        1.326   0.09360235  -0.12851080  -0.01310244
       15257        0.608        3.156        1.326   0.09315278  -0.13195549  -0.01241457
       15258        0.608        3.260        1.326   0.09289966  -0.13457469  -0.01195064
       15259        0.608        3.364        1.326   0.09283802  -0.13635905  -0.01172945
       15260        0.608        3.468        1.326   0.09291527  -0.13723256  -0.01171973
       15261        0.712       -0.068        1.326   0.04045067   0.04911365  -0.01021436
       15262        0.712        0.036        1.326   0.04058828   0.04874663  -0.01020612
       15263        0.712        0.140        1.326   0.04108346   0.04771897  -0.01027806
       15264        0.712        0.244        1.326   0.04193565   0.04607872  -0.01045101
       15265        0.712        0.348        1.326   0.04313573   0.04384570  -0.01071935
       15266        0.712        0.452        1.326   0.04467357   0.04104512  -0.01107652
       15267        0.712        0.556        1.326   0.04653292   0.03770476  -0.01151439
       15268        0.712        0.660        1.326   0.04869729   0.03385882  -0.01202345
       15269        0.712        0.764        1.326   0.05114598   0.02954642  -0.01259222
       15270        0.712        0.868        1.326   0.05385397   0.02480799  -0.01321007
       15271        0.712        0.972        1.326   0.05678965   0.01968373  -0.01386638
       15272        0.712        1.076        1.326   0.05991764   0.01420470  -0.01455214
       15273        0.712        1.180        1.326   0.06319837   0.00838988  -0.01526042
       15274        0.712        1.284        1.326   0.06659378   0.00224378  -0.01598575
       15275        0.712        1.388        1.326   0.07008303  -0.00423961  -0.01672168
       15276        0.712        1.492        1.326   0.07368267  -0.01106343  -0.01745580
       15277        0.712        1.596        1.326   0.07746643  -0.01820035  -0.01816374
       15278        0.712        1.700        1.326   0.08158210  -0.02557985  -0.01879944
       15279        0.712        1.804        1.326   0.08618553  -0.03310585  -0.01929305
       15280        0.712        1.908        1.326   0.09132218  -0.04070258  -0.01956085
       15281        0.712        2.012        1.326   0.09655198  -0.04855911  -0.01957075
       15282        0.712        2.116        1.326   0.10092960  -0.05709581  -0.01934623
       15283        0.712        2.220        1.326   0.10298047  -0.06687749  -0.01910568
       15284        0.712        2.324        1.326   0.10221982  -0.07766681  -0.01893623
       15285        0.712        2.428        1.326   0.09824647  -0.08840706  -0.01904789
       15286        0.712        2.532        1.326   0.09317232  -0.09785005  -0.01911200
       15287        0.712        2.636        1.326   0.08973690  -0.10599227  -0.01836161
       15288        0.712        2.740        1.326   0.08809521  -0.11280496  -0.01714243
       15289        0.712        2.844        1.326   0.08726360  -0.11860860  -0.01580160
       15290        0.712        2.948        1.326   0.08668137  -0.12358522  -0.01458952
       15291        0.712        3.052        1.326   0.08625556  -0.12776032  -0.01358067
       15292        0.712        3.156        1.326   0.08596084  -0.13114818  -0.01280789
       15293        0.712        3.260        1.326   0.08579873  -0.13373936  -0.01229015
       15294        0.712        3.364        1.326   0.08577462  -0.13551336  -0.01203995
       15295        0.712        3.468        1.326   0.08584814  -0.13639489  -0.01202778
       15296        0.816       -0.068        1.326   0.03589900   0.05105167  -0.01069263
       15297        0.816        0.036        1.326   0.03603626   0.05067704  -0.01068630
       15298        0.816        0.140        1.326   0.03650700   0.04961725  -0.01077702
       15299        0.816        0.244        1.326   0.03730961   0.04792267  -0.01098485
       15300        0.816        0.348        1.326   0.03843542   0.04561440  -0.01130368
       15301        0.816        0.452        1.326   0.03987422   0.04271620  -0.01172622
       15302        0.816        0.556        1.326   0.04161072   0.03925942  -0.01224264
       15303        0.816        0.660        1.326   0.04363017   0.03528416  -0.01284153
       15304        0.816        0.764        1.326   0.04590970   0.03083599  -0.01350930
       15305        0.816        0.868        1.326   0.04842502   0.02596597  -0.01423246
       15306        0.816        0.972        1.326   0.05114341   0.02072645  -0.01499741
       15307        0.816        1.076        1.326   0.05402255   0.01515754  -0.01579387
       15308        0.816        1.180        1.326   0.05701194   0.00928339  -0.01661337
       15309        0.816        1.284        1.326   0.06005212   0.00310250  -0.01745352
       15310        0.816        1.388        1.326   0.06309297  -0.00340962  -0.01831400
       15311        0.816        1.492        1.326   0.06612467  -0.01028955  -0.01919043
       15312        0.816        1.596        1.326   0.06922270  -0.01753434  -0.02006659
       15313        0.816        1.700        1.326   0.07261175  -0.02505964  -0.02089680
       15314        0.816        1.804        1.326   0.07667432  -0.03265733  -0.02158246
       15315        0.816        1.908        1.326   0.08170670  -0.04012797  -0.02198384
       15316        0.816        2.012        1.326   0.08774566  -0.04732199  -0.02191833
       15317        0.816        2.116        1.326   0.09301616  -0.05526463  -0.02153811
       15318        0.816        2.220        1.326   0.09591733  -0.06479702  -0.02084916
       15319        0.816        2.324        1.326   0.09436548  -0.07629258  -0.02050437
       15320        0.816        2.428        1.326   0.08976576  -0.08834368  -0.02061543
       15321        0.816        2.532        1.326   0.08289414  -0.09841351  -0.02040766
       15322        0.816        2.636        1.326   0.07974911  -0.10588267  -0.01956998
       15323        0.816        2.740        1.326   0.07923856  -0.11212415  -0.01795425
       15324        0.816        2.844        1.326   0.07885918  -0.11771481  -0.01642407
       15325        0.816        2.948        1.326   0.07858006  -0.12258288  -0.01508247
       15326        0.816        3.052        1.326   0.07834107  -0.12672732  -0.01398634
       15327        0.816        3.156        1.326   0.07816161  -0.13011959  -0.01315460
       15328        0.816        3.260        1.326   0.07806303  -0.13272752  -0.01259918
       15329        0.816        3.364        1.326   0.07806126  -0.13451609  -0.01232824
       15330        0.816        3.468        1.326   0.07812748  -0.13540304  -0.01231352
       15331        0.920       -0.068        1.326   0.03093037   0.05335889  -0.01119350
       15332        0.920        0.036        1.326   0.03106603   0.05297723  -0.01118917
       15333        0.920        0.140        1.326   0.03151132   0.05188092  -0.01130067
       15334        0.920        0.244        1.326   0.03226321   0.05012539  -0.01154744
       15335        0.920        0.348        1.326   0.03331126   0.04773028  -0.01192327
       15336        0.920        0.452        1.326   0.03464793   0.04472041  -0.01241968
       15337        0.920        0.556        1.326   0.03625839   0.04112744  -0.01302545
       15338        0.920        0.660        1.326   0.03812859   0.03699492  -0.01372686
       15339        0.920        0.764        1.326   0.04023895   0.03237610  -0.01450748
       15340        0.920        0.868        1.326   0.04256392   0.02733663  -0.01534969
       15341        0.920        0.972        1.326   0.04507059   0.02194414  -0.01623510
       15342        0.920        1.076        1.326   0.04771323   0.01625684  -0.01714993
       15343        0.920        1.180        1.326   0.05042713   0.01031027  -0.01808454
       15344        0.920        1.284        1.326   0.05313022   0.00410245  -0.01903819
       15345        0.920        1.388        1.326   0.05572127  -0.00241957  -0.02001946
       15346        0.920        1.492        1.326   0.05811651  -0.00935104  -0.02104026
       15347        0.920        1.596        1.326   0.06032774  -0.01675927  -0.02210566
       15348        0.920        1.700        1.326   0.06259115  -0.02459437  -0.02318950
       15349        0.920        1.804        1.326   0.06541401  -0.03262653  -0.02420048
       15350        0.920        1.908        1.326   0.06973370  -0.04023762  -0.02489446
       15351        0.920        2.012        1.326   0.07556861  -0.04738732  -0.02506169
       15352        0.920        2.116        1.326   0.08242283  -0.05396426  -0.02433385
       15353        0.920        2.220        1.326   0.08387185  -0.06416455  -0.02375285
       15354        0.920        2.324        1.326   0.08221794  -0.07525689  -0.02303533
       15355        0.920        2.428        1.326   0.07747732  -0.08683192  -0.02234023
